Date,Cobalt,Copper,Nickel,Lithium,Aluminium,Zinc,Lead,Titanium,Manganese,Magnesium,Cadmium,Chromium,Iron
2021-07-25,35615.513810588585,7757.70845204744,18080.030159707996,7012.952724196647,3013.716740769877,2924.3218761639414,2270.8557999043537,4469.689379320434,1370.587384881294,3955.9376355493523,1373.4704171413464,12354.879059293902,166.47484829730817
2021-07-26,44645.7849724542,7721.551584447858,17378.15340969643,11735.148280669684,2453.3879065287274,2852.6071120398715,2011.3492658731966,5594.748168136883,1520.5498551457895,3583.263639488202,1113.9449551049413,10589.118879581607,152.63229609412946
2021-07-27,43207.091779618204,9291.407835439506,18340.019004148926,12047.632990223527,2700.1489901961577,3247.930272602209,1925.1659794148993,5618.261668181884,1217.6963222836268,3790.1950487372105,1313.1582585848928,10584.012443285656,135.40776223167254
2021-07-28,43453.68652381524,9959.013752479455,18084.793650488587,11966.499177296046,2453.570780402668,3344.8249801044813,2248.8038194478804,5538.735447805846,1034.2948946569402,3623.205711597995,1345.0176570868916,10560.605139980307,201.4768171144973
2021-07-29,42481.777943677414,9965.496761386952,17691.444827000807,11496.602554713569,2410.1486385585454,3089.1661613588562,2007.627877723735,5798.794780957705,1465.5949451068611,3104.194246787621,1420.981013625704,10058.760153061794,139.74878151041486
2021-07-30,34987.046645226845,8736.351063764003,18570.369347916898,6855.36690974017,2174.7007976548716,3116.51905819146,2267.2714937361166,4215.825592704754,1071.9214156743906,3217.695648865858,1487.463124927998,11616.998107776006,143.1209834609536
2021-07-31,38380.44055942207,10043.887200452686,17409.994124621444,11963.153870787366,2796.378346248687,2915.3351084889896,1928.2491372841885,5333.517778556505,1003.058667663941,3761.384339819668,1562.427528971317,12047.548882528883,146.3095317452555
2021-08-01,50666.875300400156,8467.422834468967,19600.047384035282,9075.930148830936,2754.7510775436494,2854.330881457377,1951.4454703210167,4903.374488131475,1257.5606404651496,3023.9721959088547,1431.852891539375,12616.71088858296,166.9112924743965
2021-08-02,40467.04496804417,9471.796703759417,19115.85090202121,14133.675232256966,2595.5451735250244,3071.036168674694,1952.2624806658534,5736.647186588192,1525.4588315570918,2498.2689036382662,1402.07054773843,11287.57601070588,159.59904183398746
2021-08-03,37888.438099040046,8193.90440187539,18920.660916105204,10769.788983518274,2413.2090003496146,3318.14872463594,2158.5500790911337,5347.394277360653,1187.8538497577756,2742.0027967654123,1152.5601797474721,10203.860321893402,215.03999268162502
2021-08-04,41605.0469749034,8218.606926169006,18954.635502666737,7757.070762533509,2855.52787768637,2995.3487906896717,2090.375984848279,5201.178109488161,1554.9230519027692,3212.9295301253696,1372.7326506991244,12193.389196404216,191.68036770190054
2021-08-05,44784.30669587263,8290.320772017272,19326.74954540083,6846.85647761519,2768.896010159361,3516.0694847779523,1985.0361757821079,5808.473497761101,1489.2695766003649,3188.4379935397133,1096.6997355424287,10662.426403139818,207.56537611160465
2021-08-06,33923.21465451353,9655.357256075657,17002.174580238345,8711.483359878217,2779.686093715791,3218.741888490962,2193.2202701103133,4879.266259633508,1019.4026243177731,3537.8638840024632,1181.709935118229,10997.046278674716,142.8623187768431
2021-08-07,40720.79586442484,8943.498956099822,16041.026061266952,16689.93742587781,2915.5517597079906,3537.826808937173,2202.7083195735368,5949.371723765911,1352.9695582763575,2865.59687041734,1183.0426845221389,10628.682189716006,197.75964201309648
2021-08-08,38685.189420902265,8991.857600589727,16627.692619266207,6473.35934979926,2594.7384038500013,2790.063697738605,2384.064916909063,4090.454594768341,1501.9505421501785,3234.9255648523695,1434.0352710337058,12175.974039571647,189.69876054347833
2021-08-09,51234.51460856918,8335.950388024372,18800.921367652536,9158.630173297679,2731.199620777687,3404.4329172620764,2116.640193617266,4161.953995026932,1361.3417681133515,3314.908492621812,1197.1709036834459,10458.494895619744,141.6269828916274
2021-08-10,41643.0767682768,7903.172007918148,18795.995165683467,11879.96224513074,3198.507072205256,3272.3057986564927,2336.2115380990954,4722.87326383927,1562.6190171293342,2623.777906067289,1544.4670989392669,12003.185941656859,205.4784930987044
2021-08-11,51914.79502800717,10298.694731438265,19902.73253218339,15527.872096954148,1968.3572441659576,3255.7675274281696,2156.8677462551905,4779.569481340778,1590.4035037981007,3542.2504694725103,1403.5543052324451,10976.646955787703,161.70972756912948
2021-08-12,46121.83706306522,8497.100247062644,18287.11716824662,11337.035657304395,2918.4420097150783,3374.690392581665,2183.366989425516,4131.266050068734,1469.2369536826182,2893.295899066971,1414.3640403874606,12975.479503849881,218.51080025807187
2021-08-13,33509.34581353561,8065.790801527755,16834.736747077717,9487.380279675937,2755.486053415454,3497.7976622913857,2339.3614058428957,4702.405792751352,1096.9423007040584,3328.7635796820387,1433.331552032727,10459.416495269768,193.0953107826581
2021-08-14,49451.54327675332,8991.806839190729,16982.17406583663,15371.171469932364,2154.607322017882,3158.6374451068523,2037.3244362173932,5081.8070214278,1530.6789241472225,3935.429204499846,1494.5512335472158,10123.546447451317,217.41358201518358
2021-08-15,38743.41784482397,7964.008828296397,17393.85381060728,9437.56270155579,2907.1846029644857,2999.189592128309,2264.7341688722436,5419.273064815764,1552.7059295236236,2813.869818848016,1376.218535842611,11090.89804733922,142.9891043208855
2021-08-16,46198.81652995731,8566.9203107688,17508.950089447804,10477.164095591848,2531.5232484463872,3559.836876665681,1924.2333818002746,5187.028427923567,1339.6223942100746,3975.4501677266644,1133.5392846333673,10201.740214537023,194.4430117009349
2021-08-17,45740.749686710544,8176.359140388217,18764.642538389067,11630.500006283415,2571.202492668824,3406.4399774971457,1952.4729244425139,5932.476337132727,1354.895380599876,3482.6648818746867,1079.0115824315897,10514.946002090457,181.864703054059
2021-08-18,36379.2407047591,9731.496018404581,19547.990874354793,14753.868428688334,2444.521452437394,2998.0234523024387,2006.3890075213278,4889.824944027154,1103.7491333098274,3227.990973556645,1510.3650972205073,11496.497256413139,191.06625004639338
2021-08-19,48461.048168593654,10199.382416761648,19554.00848857702,10310.67781651012,2815.556604266266,3149.1760485802906,1963.502802983587,4645.3301758936495,1051.206936474481,2706.4937190504284,1557.6228061361203,11256.624724391862,166.27417652228615
2021-08-20,40342.44655042649,8176.779321516983,18464.171458768276,16179.082489683715,2895.686911212064,3485.6836119457685,1914.4928474446165,4972.435578961441,1542.5346084522726,3878.2859354155767,1118.4224592882454,12911.983720601838,137.68442475136416
2021-08-21,41151.14345995846,10024.637721389892,19915.355357404023,7215.09524067943,2277.146085902261,3431.2650136844395,2375.0684370005906,5368.3061019437055,1160.452642568148,3153.01959401793,1383.020244731321,11385.899230711546,187.45449125122852
2021-08-22,38993.763957475865,9889.130934871679,19724.907293157034,14397.091214196029,2799.1310225543434,3032.274651344078,2187.0254768543537,4896.900335149949,1199.2778275102728,3018.886134742455,1391.0424924499562,11891.480381504929,158.3441704859392
2021-08-23,48112.86637378899,10113.567392771633,17037.198012582725,13105.32568556074,2757.411364939279,3138.473314489633,2037.0762173400308,5650.622513731929,1079.1669258128854,2433.12551029161,1255.9648200870272,12390.415683467865,218.12311731786335
2021-08-24,50271.14679309544,8931.752769549705,17152.00369007235,10100.440212651607,3175.3774206715816,3137.063081472771,2004.2130080741263,5534.078830929047,1488.3326043031684,2355.90610473902,1047.7050320926803,12458.650334347087,161.09546743045763
2021-08-25,39856.729060625905,7952.419579097474,19261.876386800373,8570.003432195042,2556.039849524722,2929.349873163713,2159.5976576245503,5345.647674592333,1420.5328651762557,3731.1929750274494,1206.2033141443596,10854.731413654972,194.75869901268186
2021-08-26,35681.85599704508,8674.792623931298,16367.37203356199,11510.60208745721,2624.187790196772,2814.1895770610627,2314.684878121496,4992.185347261163,1302.6888627406229,2836.634366183387,1587.3048153262955,11108.531448713757,192.17045864990237
2021-08-27,47823.67411707729,8167.155571276506,16515.51047857084,8590.529595616144,2873.8105529312534,2601.602344984365,2028.1636817766955,4535.0303052714025,1220.6853338755727,3338.716021127827,1587.5192230638927,12772.452153993525,149.87705097816405
2021-08-28,43972.5361082524,8422.437692600384,18328.70699554607,8551.437667839233,2511.5631813424598,3202.2900513536606,2102.648143600724,4799.185339238419,1102.173452040219,2333.758315167679,1327.958335674977,11524.436804314963,161.31195912362796
2021-08-29,51069.615486434865,9641.615907665619,19337.624699168486,9408.377902660282,2125.4241913663354,3449.3016393608227,2163.221360357156,4133.083641954383,1336.7214341379345,3872.0268666851953,1073.1570171410501,11206.46725456547,136.60556566423926
2021-08-30,37778.75928617461,8194.221139444959,19290.534234558334,12453.06231082667,3174.968405414369,3586.2483620226744,2042.8016399927344,5312.349703473754,1059.6534838762773,2505.5450681563543,1273.2568670847986,12068.357398561222,145.91356065003015
2021-08-31,39328.72030553351,8934.5773141718,16200.443785806845,11601.23253836271,2741.708491271918,3275.7876386602748,2229.3920178197154,4573.826829789141,1232.6869312447918,2516.987020954412,1525.87886419956,12598.828410601674,161.6299319821935
2021-09-01,34921.79492201333,9242.60059043235,18940.78056126057,8452.201290386512,2132.003345191485,3154.5051600292963,2143.7587012713193,5397.910574296962,1353.7789715020547,3920.916905435104,1496.6973355335645,12005.808657748883,195.17170217689778
2021-09-02,43971.85346044556,9034.531222015046,19088.28468562978,12239.298631654863,2541.201041911224,2880.6714033999438,2021.8870915336188,4025.556103603112,1400.0585417181348,3715.0869430568164,1262.991290391802,10631.976142222482,137.61544142953173
2021-09-03,47493.83146660559,9614.597617686653,18385.261807721283,12396.591930545457,2459.4793592526994,2843.546148773531,1900.3968533333812,5345.011354968001,1060.532648892179,2697.6766927306835,1493.7010732675717,10400.044042478008,177.44585632156583
2021-09-04,42541.4576587171,8915.739025043496,18977.55025026949,6471.572582670148,2385.1311720122358,3199.4555935361673,2113.5251934417233,5618.089045666328,1205.9345694433093,3516.5510932515426,1045.7887084799017,11745.145243080955,162.24019331739674
2021-09-05,42044.44884849178,10279.112871772444,17345.566363472208,12449.067866013014,2667.294672966216,3383.2073219998647,2248.92163439876,5386.766768706003,1076.8537652106263,3265.8365724418277,1592.5408702347072,10394.005480343803,172.8650667585037
2021-09-06,33539.611357475136,9143.567268435816,18652.86496611296,9329.852495010942,2035.6687145538417,2963.5024993086104,2308.912772575527,4102.692019660128,1035.823903131307,3315.075008734545,1567.5975537148815,10893.568992681112,143.6775981146165
2021-09-07,43434.81616896708,8633.815679831987,16191.247532370884,16763.442863576754,2250.7042812869777,2651.835925011697,1942.7006397965201,4529.108737174778,1150.2023030394405,2447.105045696126,1473.5642280807235,12392.681571514113,131.16703428096687
2021-09-08,44970.346853799056,9716.002137228532,18002.568451933006,11799.92648368255,3066.1331147171145,3103.586005956439,2357.5993048234272,5704.45265331165,1562.0872695838113,3491.4476198605375,1452.422503664215,11542.5528679733,215.699113722536
2021-09-09,34193.442564697216,8181.313272378019,18635.308556496824,12173.264178784126,3117.395181937536,3587.8978193129606,2008.8659386962436,5480.956290676901,1009.873637860354,2676.4970766805377,1432.0210124112155,10324.336868484654,157.94251829485796
2021-09-10,35488.61288976877,9796.127858426637,19606.234410416753,7973.387845790096,2334.1377024975545,3183.6048384763385,2387.295676389939,5421.725273290855,1528.2319244084797,2754.7355375375037,1169.1694912576875,12993.559799176208,209.3559448472213
2021-09-11,46845.336415935206,8116.731453606513,18714.520863509177,11239.875247256412,2600.4369882187657,3153.7402546642343,1983.7977385958945,5862.173052541337,1021.0650350064564,3063.360229146773,1531.749189436502,10294.370979721189,207.02462904228761
2021-09-12,51702.751004790356,8973.516237983547,16927.918350040403,11337.048559237293,2286.0863289318736,2771.917792338938,2320.780583648674,5609.794865195094,1160.9328985559303,3074.907073362411,1071.2976639434783,11023.506357021844,190.38775415624866
2021-09-13,35407.98759063955,9996.16701743485,16313.719590319894,11650.617924275059,2685.4045210217673,2805.0227862382217,2352.9589097732073,4786.517437410336,1474.5012792877596,2478.2848005509086,1242.3954442071679,11193.921266638603,179.62583944654432
2021-09-14,48937.33898434887,9509.951751285866,18294.221379259077,8966.997433301913,2030.5639093131674,2653.931107151893,2103.0454533067277,5527.634808120929,1192.058861499498,2454.552989158062,1056.6400232338453,12222.966348793152,171.48246202163656
2021-09-15,37380.633213025576,9685.2742069773,18327.14746757237,7584.581366180617,2461.355214381658,2947.6210784273862,2219.8225882605007,4531.631529225849,1164.3642366356332,2569.8433181633022,1485.8504336747624,12396.224472459262,217.19778400273213
2021-09-16,37049.89782520264,8294.657930867164,17265.523831371444,12826.75633522329,2547.7857840043634,3414.14617015437,2237.2155271747997,5172.631829607748,1590.1903870004626,2683.9852428446347,1000.2599392557137,10349.921101787697,164.80617892341905
2021-09-17,45173.51821796475,9671.69132348452,19778.70048093061,16670.667827347195,2815.8867698627096,3166.3143121862004,2226.624043431257,5428.975826777731,1477.5735731578102,3587.876644666516,1461.0591513545241,11015.98705671213,177.56930511082956
2021-09-18,38337.35547483042,9156.105456228643,17878.30383072598,7446.003745553573,1999.7531015928223,2759.2742821840566,1946.9079966190561,5512.078824771401,1407.2546437552476,2507.483659155313,1447.7138143762684,11657.776769262175,188.43933634310216
2021-09-19,39479.843649988696,10460.559377210579,19219.154266157562,14402.10583839754,2749.598022522252,2608.592079887363,2340.984411653399,5111.976287395362,1479.6358524588327,2506.161042068342,1347.8382077212054,10799.4036968702,199.3472565815648
2021-09-20,45678.368757644894,8919.521923018008,16993.78716271954,10965.80699646638,3170.6553869473037,3592.5256130115604,2005.6915719359135,4506.759623234241,1438.9379064279085,2366.1285157583848,1530.645001656877,10536.218035995695,141.99642161526612
2021-09-21,45858.7189780325,8084.212372692473,18644.587069274323,11935.790531712828,2351.257891026813,3507.1087920108466,2351.8359036964525,4063.095693925722,1110.4622390679147,2431.1079266807365,1448.8022321082867,11426.31381127227,180.81446098485813
2021-09-22,50679.70265527643,7914.42239624449,16030.519405132804,15306.971403633012,2883.5589376945177,2837.2061044965476,2196.4325110062373,4704.9859376268905,1033.2869135711467,2814.3162902668955,1278.7626357299018,12039.647217371516,141.47917145779647
2021-09-23,51133.16860950076,9306.56182020783,16125.246942284532,6897.117672012837,2539.66328303354,3448.69592227177,2091.6257886246976,5315.4991595673155,1102.0575192267304,2700.8044859801157,1272.533515879789,10363.285512865463,134.04198559760644
2021-09-24,40882.81546265444,9739.512573707989,17423.53316138596,6762.229808111899,2781.6810566065196,3051.8807054855847,2018.1861181580832,4982.892976844532,1032.292172925586,3591.9311676029747,1138.9319642749858,11589.920877547633,131.83889894833177
2021-09-25,46975.9115656764,10491.108982827262,18870.44199407307,14849.203290577418,3085.6807668972438,3281.1779924664597,2247.9328178058454,5453.568692789602,1469.8101796629066,3968.999165284967,1323.8586370537544,10593.956877536664,214.03276493135718
2021-09-26,47946.55029905725,8487.16502771827,19004.660831611105,14344.428183088248,2317.0089928077064,3148.3811992345554,1980.137144480199,4955.608071384371,1042.1549575357087,3054.3088773686404,1012.6112343821768,10686.464530791178,169.30205663161527
2021-09-27,38118.82367452806,9377.78926859162,19632.33077460555,9811.71973108401,2172.575791840268,2669.2734275984135,2366.598472859703,4831.0584012108875,1264.0693770804266,2803.313814819641,1527.6675375551918,11200.376167630468,201.41952936505103
2021-09-28,34582.6591903317,8319.044968019434,17483.18170993117,15579.920461878797,2901.5786140153527,3487.9191320115615,2362.089163909967,4439.779842862187,1197.6024187540331,3525.6901273688845,1186.0196622353396,11281.817249178233,140.92895667547057
2021-09-29,40023.79808236824,9446.43593077456,16512.087145717724,11798.626651929742,3055.501346686645,2642.9384625097678,2348.670040040134,4696.746199631765,1386.4941143359342,2606.9834537957327,1096.5170622583278,10483.069140255513,146.86204430681047
2021-09-30,44562.593756397764,10084.320277634542,19556.106337431695,6365.340440291799,2499.8728284362287,2675.5730254884634,2108.132897338936,5416.7955926408895,1463.955203226919,3674.737889653642,1467.5523457640766,11181.078384845703,154.44686869588503
2021-10-01,34004.6087472311,8239.581959786503,18399.346065230955,15430.790090948485,2202.5251066023416,2627.814196888549,2018.6656309589753,5567.340980888023,1229.0020093677003,3396.941621090343,1030.6980164409201,10208.234067686788,181.99262098295134
2021-10-02,36352.17816278447,9063.566645089777,18906.11361370703,9260.55964637457,2371.2377419156755,2958.5957014985997,2075.3458070562892,4155.318566524799,1537.9834524555022,2535.118823572092,1344.971349253211,11786.438779088488,213.5009501616808
2021-10-03,46445.80013330841,10354.63073643561,16900.108652105577,10316.116383564427,2430.161197501162,3386.4261117568894,2078.8728610860976,4403.490622380274,1217.6993583177848,2405.787450186459,1137.293236703222,12399.906704829065,134.67871708117866
2021-10-04,43198.759739797846,9029.195985378976,19250.153572740957,11475.50668099213,2404.168066305082,3306.0100719631628,1965.2220081114826,5295.053864656444,1470.0764158569643,2318.863678439405,1012.817235342811,12428.001298358584,212.49460486366775
2021-10-05,37892.67731420416,8231.795053748334,17457.041100715116,6263.212373197112,3198.286125024625,2892.376498549025,2067.043265683354,5680.477197410834,1346.5451573978262,3742.6031382532124,1393.5643926739403,10015.851924640358,213.90424374881536
2021-10-06,40122.71352962658,8281.612764782929,16464.489803491448,13735.582711522205,2354.3642734477075,3364.021394411733,1977.299879497209,4623.276393681169,1260.113241105526,3980.1932271266496,1042.337688372523,10004.117752025442,205.36947238908863
2021-10-07,51405.84495992109,10221.57038282445,19937.730932829367,16063.933666183562,1974.4871250667836,3318.618544686503,2342.72554881476,4322.851402913419,1014.5130768534707,3583.6168507368666,1444.5184514635364,10526.231978704274,157.11421329360013
2021-10-08,40047.68092737377,10300.161401400674,18673.397288592405,16751.450175842725,2926.7506547429603,2809.5623780933774,2105.034212823941,5683.49474106182,1418.8466826303315,3315.444332252241,1324.1130324059384,12383.956321450956,201.14503483232565
2021-10-09,51316.37762603473,7978.33771809602,18398.280577522117,14817.906313854015,2782.408227541986,3537.3457021124523,2020.8199065077888,5080.388690981275,1588.4806166306025,2688.1742496251723,1307.4938300812212,11860.577976172892,137.5794224956881
2021-10-10,37691.06033394589,9471.551884684257,16729.912471528278,7080.299058233048,2681.306492692625,2820.343668324581,2269.757335540263,5972.454874615673,1060.9697657971317,2664.873796815941,1372.8714527286097,12514.519163695919,169.3523692171259
2021-10-11,47307.37114943315,9205.417950589415,17660.53566572858,16200.540583005402,2101.5183306768668,2886.0124132109054,2317.6049662651467,4966.111333222907,1034.2378088924572,3679.304093047588,1158.9663710988987,10335.158416727589,150.5255405259811
2021-10-12,46068.4756908149,9089.71197588466,16775.106163227556,12889.675915414839,3062.8297182873885,2860.048952293107,2068.7142023846627,4391.351745244903,1568.254754490964,3373.3647022433333,1118.23306789301,12424.866250582989,211.48900235129332
2021-10-13,43577.10015846059,9382.577184651276,16236.978357274287,9891.484305487815,2581.8326120872052,2794.1671488066863,2164.5837976862626,4599.7473647332745,1496.568334128255,3586.3090088723047,1509.6725712422206,10190.034876268099,197.6538443300238
2021-10-14,42988.79232782937,8625.857645781054,18312.933986083735,10722.649433717255,2324.623018099454,3402.1746826787207,2010.8652808825555,5878.113849021512,1552.506672019485,3652.722730665477,1318.564181877671,11493.951487107277,177.56563251776294
2021-10-15,34001.610465464386,8396.940985372503,17031.050924738716,6942.020750936401,3035.403160191059,2790.2655141148134,2018.023440631815,4298.234253942529,1504.066129181619,3293.0608047473042,1473.4934928898906,11701.060977285135,142.47325302276712
2021-10-16,34435.76503168611,9870.273250938637,17299.96428114638,10653.695943247116,1971.5547455642177,2848.0053635052436,2295.5004014401807,4023.2607737296576,1497.1269725283537,3406.5899218540385,1226.545912694952,10613.017488979369,190.7650526317375
2021-10-17,50018.63973454326,8662.650410484699,18139.9408673327,15904.389268308949,3164.00303873143,3258.091539357871,2258.4501682239793,4571.561982886633,1597.712618768101,3013.953248823967,1184.2342078945362,11861.013178642303,178.46645810080406
2021-10-18,41726.773656170386,7700.570107893678,16645.32911717865,12287.209937361928,2394.3747034462467,3381.232970032631,2011.7065556644566,5390.035311233502,1568.601275866534,2730.4352440826488,1287.9777648610486,11391.521167981893,208.77020160319336
2021-10-19,44668.29514662014,9003.591941453044,19759.667200517142,6786.076848366791,2671.766717727857,2904.413809065447,2107.243222143123,4419.828380753475,1062.5232184995878,3170.747621820893,1219.6791361282462,12322.057080450792,181.3760161769454
2021-10-20,46616.014370651355,9240.916823593205,17549.5975241861,15810.59953256043,2506.217140646977,3379.5880896473277,1973.2191897626897,5238.265214520046,1533.3384593514054,2549.1919591990336,1353.6747477728468,12110.056082819578,130.71160921450513
2021-10-21,38965.23541876363,8134.772172831751,16603.09657552842,7500.230143985047,2671.6781803625995,2671.2332959759106,2171.37687742018,5976.395680222116,1369.045980960568,3487.113123143376,1295.289359950033,10628.451421521044,163.76416070620755
2021-10-22,37702.98226491176,8306.97174922901,19098.37047783965,14750.245432982781,2615.3403679861244,3386.5518357466162,2322.089284172904,5142.04904597417,1051.127566243717,3834.0498558175077,1580.2945508087203,11782.984905041681,177.76758630903737
2021-10-23,35579.36297950795,10353.755633986311,17788.18243375144,7408.880415740125,2841.2632755138984,3054.852330724825,2244.6217645646825,4253.727786504635,1112.2529953508547,3207.018547438165,1227.9113688105094,12132.265672910593,204.05572114475453
2021-10-24,36660.86322204231,10344.566475620426,16751.510099172796,16106.015896297662,2036.2833706063775,3517.080487130197,2219.826414837595,4476.957409424401,1359.439076139169,3571.337361921625,1106.1975717007736,11924.545176970509,173.1947029544459
2021-10-25,43042.93934033185,9680.920660199805,19278.4715520073,13905.4782673767,2546.7768795241445,3112.1985515148335,2128.340203552985,4085.244710985863,1326.3454847698943,3408.8565279793875,1092.7507650203797,10647.620192672952,181.42281903530898
2021-10-26,42544.6564104774,8572.78305190475,18287.10056812185,13823.860726590803,2962.7994822587816,2648.428025244506,2387.9587423728726,4146.698452694605,1161.3097679581356,2623.3629666851803,1442.854202698105,11033.289597478313,130.69525427767275
2021-10-27,40942.42551474177,8836.677229061448,19211.83903926443,10594.457611085578,2513.6884211806537,2760.8521019511895,1997.8380733041358,4560.131478473041,1180.774409322745,2802.31266862429,1257.878653713605,10746.781234716214,193.54050095949736
2021-10-28,49319.151304542625,9338.33037260899,18222.056358477035,13579.985371370953,3052.236828654093,3093.2858976563384,1925.6998839485345,4655.683583242044,1123.1631415633174,2359.0150272616215,1586.7378907333505,11443.421309817624,212.67138646543185
2021-10-29,43416.44681674216,9557.157990879698,17365.635972598375,16634.068296298523,2675.6794185926055,3442.3474390630668,2389.7503407412637,5364.704090191102,1415.7013227065565,3494.8552910687754,1284.0485643216994,11280.682104965663,219.23950506720513
2021-10-30,35063.943911058734,9296.565663824143,18304.44221757842,12967.40689918436,3039.944261344221,3307.2689157030572,2347.4580009528036,4820.4475363053025,1397.8912249312054,3907.485353164194,1049.0480652362635,10616.832331248725,146.26473180372935
2021-10-31,39983.95418604006,8415.041398504118,19789.93974208753,13092.682555257572,2845.8674138435235,2781.36343793046,2023.5911266533185,4027.9294430906857,1034.9755691666978,3426.3057523103876,1597.8062898419475,12143.403295839336,148.0055445515925
2021-11-01,45966.99312684809,7903.745857303163,16359.481669575207,11521.187048381544,2427.145077929472,2625.5175481755973,2253.9448906555845,5854.101610000065,1495.7748855512145,2432.310931372803,1380.7425468095064,10301.662218459325,192.4726051246456
2021-11-02,44856.292306939366,9714.978094155183,19396.512049049965,6067.039873299354,2549.232500883749,2879.554525369269,2291.558192015379,5827.043737653408,1299.3068427138483,3022.3611940831097,1480.2287728192673,11102.95910490564,130.2576957088498
2021-11-03,34187.94371143808,8441.101918495337,17454.24643482529,14422.677094773026,2867.0346793335943,2702.594485032769,1967.829853746219,4784.636930889948,1580.6983405735941,3636.4981417329973,1360.3611011447215,10879.18032231499,184.57078650146758
2021-11-04,33842.7684169854,9548.429797988101,16843.422135603007,12388.783376825908,3097.5770125358167,2637.610687958981,2292.706150615355,5407.46653051793,1291.3881754005458,3837.9470635965276,1151.0928790811624,10503.482173869856,137.93286386912433
2021-11-05,39161.089433190245,10414.523984253143,17923.977984312998,7249.220411726789,2762.998317304628,3041.344333818012,1943.3351448440524,5521.609005225926,1022.3635129842003,3674.9826199418403,1454.7691592858878,12765.206958186618,136.98850336935797
2021-11-06,47047.97660553392,9905.215137661242,19623.757123759475,12463.654695840296,2311.7675052400637,2631.7890251732606,2283.465382322241,4643.453332395234,1100.1352655072487,2594.5436889522616,1403.403565272147,12641.378943932576,152.105911658877
2021-11-07,40644.08146784128,10152.910957532418,19930.845299336735,13068.672354118258,2937.4334089258505,2782.746767592398,2102.925139954006,5606.202764429105,1284.6270425414764,3676.458573940827,1099.1105780933233,12653.003625001607,179.1845520377212
2021-11-08,43640.5795955333,9784.628851785401,18796.47462426121,11628.04124786903,2887.6490886980273,3037.897762505641,1998.499335045317,4642.863508285026,1335.251527898928,2989.5016896536754,1327.3013891456637,11739.30257726403,178.16933873976797
2021-11-09,49724.93794461801,8293.455863751744,18354.38145447412,9678.03582882724,2269.2580329941584,2967.1986982901894,2177.7589442629583,5520.594645960041,1182.317539845474,2918.7098071153987,1083.5053659363177,11338.970451688405,215.10104417040336
2021-11-10,45093.46044088975,8251.643566665114,17461.402312020902,10830.758824727967,2921.360624318655,2851.966974334405,2039.3616602139048,5617.394458238725,1079.4106220121719,2362.586598509001,1319.7913361693186,11715.004296932317,215.40842130893776
2021-11-11,49016.51178544384,9947.938454121482,18457.029989304745,8706.014668612152,2188.475277688887,2625.9295831433415,2118.308668124169,4537.273347380898,1198.832963309637,2561.450822572889,1008.2739287324358,10685.270892903593,190.45119985011038
2021-11-12,51420.23713335456,9589.188055654693,18529.52889374085,11599.683967555913,2844.1919412449784,3562.443358160157,1930.3274200340493,5676.995348220418,1204.4114289784688,3895.5889479791826,1225.6737238392484,12335.210926636628,137.92132963970664
2021-11-13,34885.23178481612,9330.343288214495,18329.26430670444,8028.865586745651,2659.9307616685433,2917.768921628225,2019.7975389103497,4185.656343888663,1212.8327632167366,2377.6577658228407,1022.5743971577192,12352.529860089948,145.79564000099023
2021-11-14,36165.50005666258,8635.548963480633,16188.012569093577,7360.190507375633,2574.6975362363555,3026.5482952036377,2033.4167101374999,4225.633185941628,1583.4421161063938,3558.3315934095003,1032.0481564568029,11541.872787684844,171.84447884164425
2021-11-15,45499.16715462078,9011.843245162416,19630.677670275287,8674.182383369405,2282.4597827658595,2752.3631510273353,2040.027221129782,5453.2808890602155,1237.3171697926666,3137.275207597294,1153.6862492296314,10385.367234580026,146.77077038086935
2021-11-16,41327.925131774,8675.95965738514,19534.382966743615,8523.222521651001,2313.372454139878,3014.1569109116363,2138.423349196303,4585.8885381305045,1482.887736970289,3944.2084333357634,1080.210496323208,11605.354909701879,183.43374972952958
2021-11-17,37572.35146783541,9805.511369889035,17285.52272292931,8429.02221354688,2264.537593357726,3403.585000358827,2086.315052995842,4315.40124222522,1299.8338747645337,3613.434820566592,1260.911288930301,12547.806860174875,203.59330144681255
2021-11-18,35756.04437017936,8390.691285967689,19642.42681423949,11340.602892244926,2757.71049502598,3550.544557870003,2376.987294851322,5103.457682738991,1228.1635969236856,2835.2794291225805,1296.6994886600107,11685.78401215684,160.186309722962
2021-11-19,50495.67700862874,8696.891751852472,17049.98688522741,16425.01557118356,2338.70598599756,2612.668011570257,2214.644277277227,4588.341705058158,1365.3130282326856,2628.2260157691485,1135.4365352791356,11671.471532383594,216.08280996894266
2021-11-20,40936.07453653364,10174.912002500118,19398.64361716551,6195.2842097956745,2261.1659320659373,3421.008762849461,2188.6501192899323,4185.427969611312,1293.4244527687865,2541.4054125703074,1198.7219681058386,12283.610034987938,132.29448393170253
2021-11-21,51001.786872144316,7938.786299566415,17681.327917583116,6972.057266285799,2162.417046161153,3559.638049623674,1908.9799436356352,5518.914365726411,1355.647876863511,3429.09433711134,1209.320381048535,11248.182828016164,158.30827611550913
2021-11-22,37124.17264185157,8632.202530480969,18523.22079399714,13938.629453650363,2662.970156600477,3388.1842232121408,2043.1014532747263,5580.285024027096,1550.0405748765543,2503.272632858996,1235.7363426436525,12760.350439320955,207.61549650539243
